25513,3305,19607,19733,4094,32383,31238,30147,34981,;		3305,19607,9372,4094,32383,49695,30147,34981,24862,;		19607,9372,42027,32383,49695,54095,34981,24862,40889,;		9372,42027,35248,49695,54095,38390,24862,40889,39875,;		42027,35248,17269,54095,38390,54675,40889,39875,39121,;		35248,17269,39504,38390,54675,32076,39875,39121,6655,;		17269,39504,44879,54675,32076,32156,39121,6655,57910,;		39504,44879,45879,32076,32156,11414,6655,57910,23192,;		44879,45879,47428,32156,11414,53978,57910,23192,14807,;		45879,47428,14125,11414,53978,52401,23192,14807,27437,;		47428,14125,26092,53978,52401,45942,14807,27437,14512,;		14125,26092,5102,52401,45942,12606,27437,14512,46670,;		26092,5102,25808,45942,12606,1099,14512,46670,27684,;		5102,25808,24509,12606,1099,44053,46670,27684,46039,;		25808,24509,52344,1099,44053,28374,27684,46039,19355,;		24509,52344,5353,44053,28374,25485,46039,19355,48629,;		52344,5353,12489,28374,25485,15349,19355,48629,24756,;		5353,12489,59363,25485,15349,5703,48629,24756,52353,;		12489,59363,44470,15349,5703,23952,24756,52353,2091,;		59363,44470,31895,5703,23952,11449,52353,2091,17779,;		44470,31895,8215,23952,11449,178,2091,17779,24930,;		31895,8215,2629,11449,178,3089,17779,24930,37073,;		8215,2629,15465,178,3089,34713,24930,37073,55725,;		
19733,4094,32383,31238,30147,34981,54546,14533,18377,;		4094,32383,49695,30147,34981,24862,14533,18377,55152,;		32383,49695,54095,34981,24862,40889,18377,55152,63738,;		49695,54095,38390,24862,40889,39875,55152,63738,3856,;		54095,38390,54675,40889,39875,39121,63738,3856,21967,;		38390,54675,32076,39875,39121,6655,3856,21967,45219,;		54675,32076,32156,39121,6655,57910,21967,45219,29620,;		32076,32156,11414,6655,57910,23192,45219,29620,30122,;		32156,11414,53978,57910,23192,14807,29620,30122,59001,;		11414,53978,52401,23192,14807,27437,30122,59001,58123,;		53978,52401,45942,14807,27437,14512,59001,58123,42286,;		52401,45942,12606,27437,14512,46670,58123,42286,25546,;		45942,12606,1099,14512,46670,27684,42286,25546,11545,;		12606,1099,44053,46670,27684,46039,25546,11545,16328,;		1099,44053,28374,27684,46039,19355,11545,16328,24727,;		44053,28374,25485,46039,19355,48629,16328,24727,51332,;		28374,25485,15349,19355,48629,24756,24727,51332,47702,;		25485,15349,5703,48629,24756,52353,51332,47702,13626,;		15349,5703,23952,24756,52353,2091,47702,13626,17302,;		5703,23952,11449,52353,2091,17779,13626,17302,34161,;		23952,11449,178,2091,17779,24930,17302,34161,42290,;		11449,178,3089,17779,24930,37073,34161,42290,41948,;		178,3089,34713,24930,37073,55725,42290,41948,48632,;		
31238,30147,34981,54546,14533,18377,54073,63707,62617,;		30147,34981,24862,14533,18377,55152,63707,62617,17928,;		34981,24862,40889,18377,55152,63738,62617,17928,17429,;		24862,40889,39875,55152,63738,3856,17928,17429,54006,;		40889,39875,39121,63738,3856,21967,17429,54006,57052,;		39875,39121,6655,3856,21967,45219,54006,57052,4194,;		39121,6655,57910,21967,45219,29620,57052,4194,53327,;		6655,57910,23192,45219,29620,30122,4194,53327,19369,;		57910,23192,14807,29620,30122,59001,53327,19369,43062,;		23192,14807,27437,30122,59001,58123,19369,43062,40897,;		14807,27437,14512,59001,58123,42286,43062,40897,30668,;		27437,14512,46670,58123,42286,25546,40897,30668,42452,;		14512,46670,27684,42286,25546,11545,30668,42452,50789,;		46670,27684,46039,25546,11545,16328,42452,50789,63136,;		27684,46039,19355,11545,16328,24727,50789,63136,2845,;		46039,19355,48629,16328,24727,51332,63136,2845,29487,;		19355,48629,24756,24727,51332,47702,2845,29487,50156,;		48629,24756,52353,51332,47702,13626,29487,50156,21409,;		24756,52353,2091,47702,13626,17302,50156,21409,41969,;		52353,2091,17779,13626,17302,34161,21409,41969,34747,;		2091,17779,24930,17302,34161,42290,41969,34747,16290,;		17779,24930,37073,34161,42290,41948,34747,16290,19015,;		24930,37073,55725,42290,41948,48632,16290,19015,26935,;		
54546,14533,18377,54073,63707,62617,62896,24820,10437,;		14533,18377,55152,63707,62617,17928,24820,10437,42500,;		18377,55152,63738,62617,17928,17429,10437,42500,36772,;		55152,63738,3856,17928,17429,54006,42500,36772,40798,;		63738,3856,21967,17429,54006,57052,36772,40798,42243,;		3856,21967,45219,54006,57052,4194,40798,42243,8124,;		21967,45219,29620,57052,4194,53327,42243,8124,63505,;		45219,29620,30122,4194,53327,19369,8124,63505,3180,;		29620,30122,59001,53327,19369,43062,63505,3180,36099,;		30122,59001,58123,19369,43062,40897,3180,36099,48783,;		59001,58123,42286,43062,40897,30668,36099,48783,33380,;		58123,42286,25546,40897,30668,42452,48783,33380,58063,;		42286,25546,11545,30668,42452,50789,33380,58063,55909,;		25546,11545,16328,42452,50789,63136,58063,55909,39899,;		11545,16328,24727,50789,63136,2845,55909,39899,32461,;		16328,24727,51332,63136,2845,29487,39899,32461,15745,;		24727,51332,47702,2845,29487,50156,32461,15745,31427,;		51332,47702,13626,29487,50156,21409,15745,31427,62428,;		47702,13626,17302,50156,21409,41969,31427,62428,55893,;		13626,17302,34161,21409,41969,34747,62428,55893,20325,;		17302,34161,42290,41969,34747,16290,55893,20325,32624,;		34161,42290,41948,34747,16290,19015,20325,32624,15943,;		42290,41948,48632,16290,19015,26935,32624,15943,54589,;		
54073,63707,62617,62896,24820,10437,17658,1197,9876,;		63707,62617,17928,24820,10437,42500,1197,9876,6923,;		62617,17928,17429,10437,42500,36772,9876,6923,41012,;		17928,17429,54006,42500,36772,40798,6923,41012,56891,;		17429,54006,57052,36772,40798,42243,41012,56891,36369,;		54006,57052,4194,40798,42243,8124,56891,36369,6009,;		57052,4194,53327,42243,8124,63505,36369,6009,52507,;		4194,53327,19369,8124,63505,3180,6009,52507,23919,;		53327,19369,43062,63505,3180,36099,52507,23919,42745,;		19369,43062,40897,3180,36099,48783,23919,42745,13870,;		43062,40897,30668,36099,48783,33380,42745,13870,36600,;		40897,30668,42452,48783,33380,58063,13870,36600,42417,;		30668,42452,50789,33380,58063,55909,36600,42417,10704,;		42452,50789,63136,58063,55909,39899,42417,10704,10431,;		50789,63136,2845,55909,39899,32461,10704,10431,23246,;		63136,2845,29487,39899,32461,15745,10431,23246,6041,;		2845,29487,50156,32461,15745,31427,23246,6041,7808,;		29487,50156,21409,15745,31427,62428,6041,7808,15395,;		50156,21409,41969,31427,62428,55893,7808,15395,64728,;		21409,41969,34747,62428,55893,20325,15395,64728,56435,;		41969,34747,16290,55893,20325,32624,64728,56435,3717,;		34747,16290,19015,20325,32624,15943,56435,3717,4644,;		16290,19015,26935,32624,15943,54589,3717,4644,56941,;		
62896,24820,10437,17658,1197,9876,57596,17791,6512,;		24820,10437,42500,1197,9876,6923,17791,6512,52029,;		10437,42500,36772,9876,6923,41012,6512,52029,39058,;		42500,36772,40798,6923,41012,56891,52029,39058,13165,;		36772,40798,42243,41012,56891,36369,39058,13165,33464,;		40798,42243,8124,56891,36369,6009,13165,33464,35326,;		42243,8124,63505,36369,6009,52507,33464,35326,47404,;		8124,63505,3180,6009,52507,23919,35326,47404,9538,;		63505,3180,36099,52507,23919,42745,47404,9538,38896,;		3180,36099,48783,23919,42745,13870,9538,38896,63798,;		36099,48783,33380,42745,13870,36600,38896,63798,29575,;		48783,33380,58063,13870,36600,42417,63798,29575,8289,;		33380,58063,55909,36600,42417,10704,29575,8289,15644,;		58063,55909,39899,42417,10704,10431,8289,15644,25882,;		55909,39899,32461,10704,10431,23246,15644,25882,47983,;		39899,32461,15745,10431,23246,6041,25882,47983,35257,;		32461,15745,31427,23246,6041,7808,47983,35257,51526,;		15745,31427,62428,6041,7808,15395,35257,51526,12192,;		31427,62428,55893,7808,15395,64728,51526,12192,1746,;		62428,55893,20325,15395,64728,56435,12192,1746,43548,;		55893,20325,32624,64728,56435,3717,1746,43548,23579,;		20325,32624,15943,56435,3717,4644,43548,23579,33934,;		32624,15943,54589,3717,4644,56941,23579,33934,40751,;		
17658,1197,9876,57596,17791,6512,34729,59199,27329,;		1197,9876,6923,17791,6512,52029,59199,27329,5976,;		9876,6923,41012,6512,52029,39058,27329,5976,45721,;		6923,41012,56891,52029,39058,13165,5976,45721,40647,;		41012,56891,36369,39058,13165,33464,45721,40647,13047,;		56891,36369,6009,13165,33464,35326,40647,13047,38221,;		36369,6009,52507,33464,35326,47404,13047,38221,64975,;		6009,52507,23919,35326,47404,9538,38221,64975,13639,;		52507,23919,42745,47404,9538,38896,64975,13639,41314,;		23919,42745,13870,9538,38896,63798,13639,41314,47521,;		42745,13870,36600,38896,63798,29575,41314,47521,40548,;		13870,36600,42417,63798,29575,8289,47521,40548,49951,;		36600,42417,10704,29575,8289,15644,40548,49951,50264,;		42417,10704,10431,8289,15644,25882,49951,50264,64640,;		10704,10431,23246,15644,25882,47983,50264,64640,17443,;		10431,23246,6041,25882,47983,35257,64640,17443,60139,;		23246,6041,7808,47983,35257,51526,17443,60139,30283,;		6041,7808,15395,35257,51526,12192,60139,30283,25488,;		7808,15395,64728,51526,12192,1746,30283,25488,44729,;		15395,64728,56435,12192,1746,43548,25488,44729,62799,;		64728,56435,3717,1746,43548,23579,44729,62799,57926,;		56435,3717,4644,43548,23579,33934,62799,57926,5545,;		3717,4644,56941,23579,33934,40751,57926,5545,62223,;		
57596,17791,6512,34729,59199,27329,12443,55166,12935,;		17791,6512,52029,59199,27329,5976,55166,12935,3143,;		6512,52029,39058,27329,5976,45721,12935,3143,28721,;		52029,39058,13165,5976,45721,40647,3143,28721,16489,;		39058,13165,33464,45721,40647,13047,28721,16489,39302,;		13165,33464,35326,40647,13047,38221,16489,39302,12422,;		33464,35326,47404,13047,38221,64975,39302,12422,22405,;		35326,47404,9538,38221,64975,13639,12422,22405,1007,;		47404,9538,38896,64975,13639,41314,22405,1007,24392,;		9538,38896,63798,13639,41314,47521,1007,24392,41464,;		38896,63798,29575,41314,47521,40548,24392,41464,51796,;		63798,29575,8289,47521,40548,49951,41464,51796,18138,;		29575,8289,15644,40548,49951,50264,51796,18138,28089,;		8289,15644,25882,49951,50264,64640,18138,28089,29836,;		15644,25882,47983,50264,64640,17443,28089,29836,49763,;		25882,47983,35257,64640,17443,60139,29836,49763,52443,;		47983,35257,51526,17443,60139,30283,49763,52443,35467,;		35257,51526,12192,60139,30283,25488,52443,35467,30032,;		51526,12192,1746,30283,25488,44729,35467,30032,56784,;		12192,1746,43548,25488,44729,62799,30032,56784,51692,;		1746,43548,23579,44729,62799,57926,56784,51692,54263,;		43548,23579,33934,62799,57926,5545,51692,54263,26559,;		23579,33934,40751,57926,5545,62223,54263,26559,34081,;		
34729,59199,27329,12443,55166,12935,57014,48041,44823,;		59199,27329,5976,55166,12935,3143,48041,44823,14656,;		27329,5976,45721,12935,3143,28721,44823,14656,11099,;		5976,45721,40647,3143,28721,16489,14656,11099,52911,;		45721,40647,13047,28721,16489,39302,11099,52911,61955,;		40647,13047,38221,16489,39302,12422,52911,61955,61455,;		13047,38221,64975,39302,12422,22405,61955,61455,12455,;		38221,64975,13639,12422,22405,1007,61455,12455,44158,;		64975,13639,41314,22405,1007,24392,12455,44158,19336,;		13639,41314,47521,1007,24392,41464,44158,19336,31713,;		41314,47521,40548,24392,41464,51796,19336,31713,26889,;		47521,40548,49951,41464,51796,18138,31713,26889,39066,;		40548,49951,50264,51796,18138,28089,26889,39066,44780,;		49951,50264,64640,18138,28089,29836,39066,44780,41010,;		50264,64640,17443,28089,29836,49763,44780,41010,64771,;		64640,17443,60139,29836,49763,52443,41010,64771,30752,;		17443,60139,30283,49763,52443,35467,64771,30752,21692,;		60139,30283,25488,52443,35467,30032,30752,21692,51963,;		30283,25488,44729,35467,30032,56784,21692,51963,50762,;		25488,44729,62799,30032,56784,51692,51963,50762,61634,;		44729,62799,57926,56784,51692,54263,50762,61634,36780,;		62799,57926,5545,51692,54263,26559,61634,36780,48833,;		57926,5545,62223,54263,26559,34081,36780,48833,63133,;		
12443,55166,12935,57014,48041,44823,14805,3099,16656,;		55166,12935,3143,48041,44823,14656,3099,16656,38323,;		12935,3143,28721,44823,14656,11099,16656,38323,18272,;		3143,28721,16489,14656,11099,52911,38323,18272,18822,;		28721,16489,39302,11099,52911,61955,18272,18822,11947,;		16489,39302,12422,52911,61955,61455,18822,11947,25501,;		39302,12422,22405,61955,61455,12455,11947,25501,56510,;		12422,22405,1007,61455,12455,44158,25501,56510,55100,;		22405,1007,24392,12455,44158,19336,56510,55100,22461,;		1007,24392,41464,44158,19336,31713,55100,22461,26237,;		24392,41464,51796,19336,31713,26889,22461,26237,16375,;		41464,51796,18138,31713,26889,39066,26237,16375,21580,;		51796,18138,28089,26889,39066,44780,16375,21580,9927,;		18138,28089,29836,39066,44780,41010,21580,9927,58604,;		28089,29836,49763,44780,41010,64771,9927,58604,17684,;		29836,49763,52443,41010,64771,30752,58604,17684,34094,;		49763,52443,35467,64771,30752,21692,17684,34094,18777,;		52443,35467,30032,30752,21692,51963,34094,18777,2205,;		35467,30032,56784,21692,51963,50762,18777,2205,47147,;		30032,56784,51692,51963,50762,61634,2205,47147,46426,;		56784,51692,54263,50762,61634,36780,47147,46426,24448,;		51692,54263,26559,61634,36780,48833,46426,24448,60465,;		54263,26559,34081,36780,48833,63133,24448,60465,35987,;		
57014,48041,44823,14805,3099,16656,22221,31848,31429,;		48041,44823,14656,3099,16656,38323,31848,31429,19523,;		44823,14656,11099,16656,38323,18272,31429,19523,5621,;		14656,11099,52911,38323,18272,18822,19523,5621,52224,;		11099,52911,61955,18272,18822,11947,5621,52224,51537,;		52911,61955,61455,18822,11947,25501,52224,51537,47728,;		61955,61455,12455,11947,25501,56510,51537,47728,3030,;		61455,12455,44158,25501,56510,55100,47728,3030,22615,;		12455,44158,19336,56510,55100,22461,3030,22615,3769,;		44158,19336,31713,55100,22461,26237,22615,3769,14992,;		19336,31713,26889,22461,26237,16375,3769,14992,17030,;		31713,26889,39066,26237,16375,21580,14992,17030,46080,;		26889,39066,44780,16375,21580,9927,17030,46080,19296,;		39066,44780,41010,21580,9927,58604,46080,19296,21799,;		44780,41010,64771,9927,58604,17684,19296,21799,25328,;		41010,64771,30752,58604,17684,34094,21799,25328,9712,;		64771,30752,21692,17684,34094,18777,25328,9712,47328,;		30752,21692,51963,34094,18777,2205,9712,47328,47292,;		21692,51963,50762,18777,2205,47147,47328,47292,58560,;		51963,50762,61634,2205,47147,46426,47292,58560,26425,;		50762,61634,36780,47147,46426,24448,58560,26425,43279,;		61634,36780,48833,46426,24448,60465,26425,43279,31899,;		36780,48833,63133,24448,60465,35987,43279,31899,53691,;		
